anchor_id,anchor_raw,anchor_text,rank,neighbor_id,neighbor_raw,neighbor_text,cosine_similarity
4010,/m/046qq,Jon Voight,1,9103,/m/05mlqj,James Remar,0.9738924503326416
4010,/m/046qq,Jon Voight,2,2454,/m/0408np,Thomas Jane,0.9681885242462158
4010,/m/046qq,Jon Voight,3,8550,/m/0438pz,Dick Wolf,0.9669058322906494
4010,/m/046qq,Jon Voight,4,3462,/m/02q5xsx,Kim Manners,0.9647799730300903
4010,/m/046qq,Jon Voight,5,3278,/m/07cjqy,Justin Long,0.9644657969474792
4010,/m/046qq,Jon Voight,6,8201,/m/02clgg,Wayne Knight,0.9633892178535461
4010,/m/046qq,Jon Voight,7,5271,/m/0415mzy,RedOne,0.9632656574249268
4010,/m/046qq,Jon Voight,8,6486,/m/07fzq3,Alexander Golitzen,0.962169885635376
4010,/m/046qq,Jon Voight,9,3009,/m/02qx69,Parker Posey,0.9613774418830872
4010,/m/046qq,Jon Voight,10,2987,/m/03jjzf,Jennifer Tilly,0.9609557390213013
2677,/m/06n6p,Social science,1,7036,/m/02_3zj,Primetime Emmy Award for Outstanding Main Title Design,0.7503193616867065
2677,/m/06n6p,Social science,2,12660,/m/01yfj,Curling,0.7320071458816528
2677,/m/06n6p,Social science,3,6737,/m/05qdh,Painting,0.7279219031333923
2677,/m/06n6p,Social science,4,9163,/m/06q83,Software Engineering,0.7057636976242065
2677,/m/06n6p,Social science,5,13035,/m/0299ct,Women's studies,0.6916312575340271
2677,/m/06n6p,Social science,6,8574,/m/03ytc,Information technology,0.6913212537765503
2677,/m/06n6p,Social science,7,12175,/m/024_dt,Grammy Award for Best Choral Performance,0.6910837292671204
2677,/m/06n6p,Social science,8,5342,/m/011s0,Advertising,0.672597348690033
2677,/m/06n6p,Social science,9,6286,/m/0152n0,Skeleton,0.6716442704200745
2677,/m/06n6p,Social science,10,10765,/m/03nl5k,Grammy Award for Best Mexican/Mexican-American Album,0.6695328950881958
7573,/m/05ch98,The Jacket,1,9370,/m/0ddbjy4,Dredd,0.9663360118865967
7573,/m/05ch98,The Jacket,2,7099,/m/032clf,Dirty Dancing,0.9658783674240112
7573,/m/05ch98,The Jacket,3,1355,/m/0gj9qxr,Attack the Block,0.9574649333953857
7573,/m/05ch98,The Jacket,4,10967,/m/01cvtf,Hill Street Blues,0.9567959308624268
7573,/m/05ch98,The Jacket,5,2505,/m/04f52jw,How to Train Your Dragon,0.9566475749015808
7573,/m/05ch98,The Jacket,6,12112,/m/0d8w2n,Shortbus,0.9534837603569031
7573,/m/05ch98,The Jacket,7,6067,/m/02gd6x,Fanny and Alexander,0.9515005946159363
7573,/m/05ch98,The Jacket,8,6928,/m/0b6l1st,The Losers,0.9501351118087769
7573,/m/05ch98,The Jacket,9,10340,/m/0dgq80b,Ghost Rider: Spirit of Vengeance,0.9499877691268921
7573,/m/05ch98,The Jacket,10,5892,/m/0gj96ln,Hotel Transylvania,0.9497228264808655
6216,/m/02sn34,Kiev,1,4083,/m/0_vn7,Knoxville,0.9578872919082642
6216,/m/02sn34,Kiev,2,10941,/m/0_jq4,York,0.9450663328170776
6216,/m/02sn34,Kiev,3,10211,/m/02cb1j,Jalandhar,0.9399133920669556
6216,/m/02sn34,Kiev,4,9382,/m/06rf7,Schleswig-Holstein,0.9387907385826111
6216,/m/02sn34,Kiev,5,6423,/m/0f04v,San Jose,0.9341039061546326
6216,/m/02sn34,Kiev,6,11816,/m/0d739,Amherst,0.9333131909370422
6216,/m/02sn34,Kiev,7,1309,/m/0wp9b,Natchez,0.9326855540275574
6216,/m/02sn34,Kiev,8,9929,/m/0rgxp,Wilmington,0.9325291514396667
6216,/m/02sn34,Kiev,9,6409,/m/0n2q0,Cuyahoga County,0.9303596615791321
6216,/m/02sn34,Kiev,10,1458,/m/015zxh,La Jolla,0.9302413463592529
4422,/m/02h1rt,Richard Taylor,1,9282,/m/027j79k,Chris Sheridan,0.9610400199890137
4422,/m/02h1rt,Richard Taylor,2,4724,/m/01fwf1,Susannah York,0.9598984718322754
4422,/m/02h1rt,Richard Taylor,3,9791,/m/05ggt_,Eileen Brennan,0.9571858644485474
4422,/m/02h1rt,Richard Taylor,4,10981,/m/018_lb,Kathleen Turner,0.9554038643836975
4422,/m/02h1rt,Richard Taylor,5,8388,/m/01wyq0w,Robert C. Ludwig,0.9546157717704773
4422,/m/02h1rt,Richard Taylor,6,6681,/m/0d0mbj,Rabindranath Tagore,0.9533259868621826
4422,/m/02h1rt,Richard Taylor,7,5540,/m/03_80b,Ismail Merchant,0.9528311491012573
4422,/m/02h1rt,Richard Taylor,8,10229,/m/04j_gs,Rob Corddry,0.952444314956665
4422,/m/02h1rt,Richard Taylor,9,1369,/m/0ggl02,Michael Brauer,0.9523268938064575
4422,/m/02h1rt,Richard Taylor,10,3743,/m/07h07,Tom Stoppard,0.9522088766098022
10485,/m/0dhml,Frederick,1,11144,/m/06p8m,Sega,0.9547765254974365
10485,/m/0dhml,Frederick,2,8260,/m/0jnpc,Anaheim Ducks,0.9510627388954163
10485,/m/0dhml,Frederick,3,11276,/m/02bpy_,Liberty University,0.9494258761405945
10485,/m/0dhml,Frederick,4,11761,/m/01bvx1,Canon,0.9461445808410645
10485,/m/0dhml,Frederick,5,13420,/m/03k6x,House of Lords,0.945358395576477
10485,/m/0dhml,Frederick,6,14006,/m/03ht1z,Havok,0.9449493885040283
10485,/m/0dhml,Frederick,7,14517,/m/03f_jk,Lasker-DeBakey Clinical Medical Research Award,0.94432133436203
10485,/m/0dhml,Frederick,8,13290,/m/018lkp,Orange Free State,0.9439221620559692
10485,/m/0dhml,Frederick,9,11020,/m/03_c8p,Sony Computer Entertainment,0.9430016279220581
10485,/m/0dhml,Frederick,10,12299,/m/018qpb,Rosalind Russell,0.9422963857650757
11274,/m/059x3p,Lakeshore Entertainment,1,13062,/m/07scx,Unix,0.9386448860168457
11274,/m/059x3p,Lakeshore Entertainment,2,11043,/m/03k1vm,Pinto Colvig,0.9299201965332031
11274,/m/059x3p,Lakeshore Entertainment,3,10233,/m/0b22w,James A. Garfield,0.9289796948432922
11274,/m/059x3p,Lakeshore Entertainment,4,5806,/m/09glbnt,E1 Entertainment,0.9272998571395874
11274,/m/059x3p,Lakeshore Entertainment,5,7640,/m/02h3tp,Patrick Swayze,0.9251109957695007
11274,/m/059x3p,Lakeshore Entertainment,6,13594,/m/0ngg,Augustus,0.9248931407928467
11274,/m/059x3p,Lakeshore Entertainment,7,6762,/m/0b_72t,2000 NCAA Men's Division I Basketball Tournament,0.9247177243232727
11274,/m/059x3p,Lakeshore Entertainment,8,4298,/m/0d3qd0,John Kerry,0.923621654510498
11274,/m/059x3p,Lakeshore Entertainment,9,10826,/m/0jnh,American Revolutionary War,0.9233489632606506
11274,/m/059x3p,Lakeshore Entertainment,10,10290,/m/065d1h,Eric Tsang,0.9207929968833923
9125,/m/017lqp,Roger Moore,1,9530,/m/0f1jhc,Andy Heyward,0.9710547924041748
9125,/m/017lqp,Roger Moore,2,4663,/m/03xb2w,Kevin James,0.9628713130950928
9125,/m/017lqp,Roger Moore,3,11489,/m/06kbb6,Stirling Silliphant,0.959156334400177
9125,/m/017lqp,Roger Moore,4,4696,/m/04205z,Emily Blunt,0.9581230282783508
9125,/m/017lqp,Roger Moore,5,10413,/m/06j8q_,Timothy Busfield,0.9579490423202515
9125,/m/017lqp,Roger Moore,6,3997,/m/02yplc,Molly Shannon,0.9566209316253662
9125,/m/017lqp,Roger Moore,7,8067,/m/02_j8x,Matt Lucas,0.9558561444282532
9125,/m/017lqp,Roger Moore,8,10774,/m/02_pft,Lee J. Cobb,0.9558305144309998
9125,/m/017lqp,Roger Moore,9,11676,/m/01nglk,Jerry O'Connell,0.953140377998352
9125,/m/017lqp,Roger Moore,10,12417,/m/026c0p,Roy Kinnear,0.9530513882637024
3598,/m/0dx8gj,"Lust, Caution",1,6793,/m/016ywb,Henry V,0.9702645540237427
3598,/m/0dx8gj,"Lust, Caution",2,895,/m/0bshwmp,Just Go With It,0.9669149518013
3598,/m/0dx8gj,"Lust, Caution",3,6526,/m/02q7yfq,Machete,0.9632871150970459
3598,/m/0dx8gj,"Lust, Caution",4,6084,/m/03_gz8,Elizabeth: The Golden Age,0.9628455638885498
3598,/m/0dx8gj,"Lust, Caution",5,3002,/m/0571m,Mulholland Drive,0.9605684280395508
3598,/m/0dx8gj,"Lust, Caution",6,8704,/m/04x4nv,Tucker: The Man and His Dream,0.9604835510253906
3598,/m/0dx8gj,"Lust, Caution",7,3931,/m/01242_,Mrs. Brown,0.9602439403533936
3598,/m/0dx8gj,"Lust, Caution",8,9242,/m/03whyr,John Carter,0.9600929617881775
3598,/m/0dx8gj,"Lust, Caution",9,4196,/m/05pdh86,New Moon,0.9591265320777893
3598,/m/0dx8gj,"Lust, Caution",10,992,/m/0872p_c,Transformers: Dark of the Moon,0.9588177800178528
11216,/m/06jkm,Ralph Waldo Emerson,1,9410,/m/030wkp,Kenan Thompson,0.9674012064933777
11216,/m/06jkm,Ralph Waldo Emerson,2,605,/m/042rnl,Jiang Wen,0.9666022658348083
11216,/m/06jkm,Ralph Waldo Emerson,3,9144,/m/0mfc0,John Varley,0.9644545912742615
11216,/m/06jkm,Ralph Waldo Emerson,4,6517,/m/092ggq,Leighton Meester,0.9642740488052368
11216,/m/06jkm,Ralph Waldo Emerson,5,10735,/m/06g4_,Richard Dawkins,0.9627187848091125
11216,/m/06jkm,Ralph Waldo Emerson,6,10389,/m/0ds2sb,David Kirschner,0.9622175097465515
11216,/m/06jkm,Ralph Waldo Emerson,7,5073,/m/049gc,Kurt Vonnegut,0.9602645039558411
11216,/m/06jkm,Ralph Waldo Emerson,8,11127,/m/019gz,Bram Stoker,0.9601544737815857
11216,/m/06jkm,Ralph Waldo Emerson,9,10127,/m/02lyx4,Angie Dickinson,0.9599146842956543
11216,/m/06jkm,Ralph Waldo Emerson,10,9383,/m/01syr4,Alain Delon,0.9593231678009033
5313,/m/03rwng,Jean Smart,1,1659,/m/016ywr,Jeremy Irons,0.9620928764343262
5313,/m/03rwng,Jean Smart,2,10194,/m/03c602,Alejandro Sanz,0.9616411924362183
5313,/m/03rwng,Jean Smart,3,5950,/m/05kwx2,Timothy Spall,0.9592224359512329
5313,/m/03rwng,Jean Smart,4,6102,/m/02s2wq,Rob Thomas,0.9559857845306396
5313,/m/03rwng,Jean Smart,5,5766,/m/01wrcxr,Diana Ross,0.9547568559646606
5313,/m/03rwng,Jean Smart,6,9660,/m/03qkgyl,Shobha Kapoor,0.9546817541122437
5313,/m/03rwng,Jean Smart,7,2157,/m/028d4v,Catherine O'Hara,0.9541448354721069
5313,/m/03rwng,Jean Smart,8,9043,/m/0btxr,Ashley Judd,0.9541348814964294
5313,/m/03rwng,Jean Smart,9,9314,/m/0427y,Jerry Lewis,0.9529147744178772
5313,/m/03rwng,Jean Smart,10,1334,/m/049g_xj,Ellen Page,0.9523228406906128
13809,/m/02245,Communist Party of the Soviet Union,1,14473,/m/0by292,Candlelight Records,0.9592429399490356
13809,/m/02245,Communist Party of the Soviet Union,2,14226,/m/03j2ts,Gold Medal of the Royal Astronomical Society,0.9564153552055359
13809,/m/02245,Communist Party of the Soviet Union,3,14485,/m/03nh9,Heterosexuality,0.9536943435668945
13809,/m/02245,Communist Party of the Soviet Union,4,13223,/m/04qp06,Rakesh Roshan,0.9535413384437561
13809,/m/02245,Communist Party of the Soviet Union,5,8361,/m/05dbyt,Bob Gunton,0.9534363746643066
13809,/m/02245,Communist Party of the Soviet Union,6,12234,/m/0bqc_,United States Forest Service,0.9530404210090637
13809,/m/02245,Communist Party of the Soviet Union,7,11197,/m/01r47h,Montclair State University,0.9529774785041809
13809,/m/02245,Communist Party of the Soviet Union,8,12208,/m/0hx5f,Durham,0.9516379237174988
13809,/m/02245,Communist Party of the Soviet Union,9,12721,/m/0520y3,FC Torpedo Moscow,0.9505130052566528
13809,/m/02245,Communist Party of the Soviet Union,10,10829,/m/020yvh,Groton School,0.9502387046813965
12588,/m/01fkr_,VH1,1,3658,/m/0288crq,Salim Kumar,0.9722199440002441
12588,/m/01fkr_,VH1,2,9326,/m/06wvfq,Rekha,0.9639884233474731
12588,/m/01fkr_,VH1,3,10787,/m/02brqp,Microsoft Studios,0.9632012844085693
12588,/m/01fkr_,VH1,4,1343,/m/07y2s,United Airlines,0.9626951217651367
12588,/m/01fkr_,VH1,5,9931,/m/010tkc,Everett,0.9598447680473328
12588,/m/01fkr_,VH1,6,9634,/m/031bf1,Lloyd Kaufman,0.9598177075386047
12588,/m/01fkr_,VH1,7,9937,/m/02j4sk,Peter Graves,0.9593719244003296
12588,/m/01fkr_,VH1,8,4561,/m/0638kv,William Cameron Menzies,0.9591773748397827
12588,/m/01fkr_,VH1,9,8104,/m/01skxk,Jangle pop,0.9587153792381287
12588,/m/01fkr_,VH1,10,10676,/m/02vptk_,James Cayne,0.9585428833961487
12713,/m/0906w9,PFC Spartak Nalchik,1,12775,/m/073y53,John Fritz Medal,0.9439046382904053
12713,/m/0906w9,PFC Spartak Nalchik,2,13396,/m/041_3z,"Portland-Vancouver-Beaverton, OR-WA Metropolitan Statistical Area",0.9309856295585632
12713,/m/0906w9,PFC Spartak Nalchik,3,14253,/m/0m57f,Pulitzer Prize for Biography or Autobiography,0.9248257279396057
12713,/m/0906w9,PFC Spartak Nalchik,4,12889,/m/01s_d4,Hamilton Academical F.C.,0.9228901863098145
12713,/m/0906w9,PFC Spartak Nalchik,5,7730,/m/0172rj,Doom metal,0.9225398302078247
12713,/m/0906w9,PFC Spartak Nalchik,6,14119,/m/03dkx,Geelong Football Club,0.9224547147750854
12713,/m/0906w9,PFC Spartak Nalchik,7,12894,/m/0c0sl,NPR,0.9210229516029358
12713,/m/0906w9,PFC Spartak Nalchik,8,12476,/m/034p8,Greek mythology,0.9199681878089905
12713,/m/0906w9,PFC Spartak Nalchik,9,13022,/m/0fk3s,Sioux,0.9181617498397827
12713,/m/0906w9,PFC Spartak Nalchik,10,13380,/m/0sngf,Anderson,0.9174608588218689
916,/m/03x3wf,Grammy Lifetime Achievement Award,1,7218,/m/09v82c0,"Primetime Emmy Award for Outstanding Costumes for a Miniseries, Movie or a Special",0.8771076798439026
916,/m/03x3wf,Grammy Lifetime Achievement Award,2,8849,/m/09cn0c,New York Film Critics Circle Award for Best Actress,0.8588824272155762
916,/m/03x3wf,Grammy Lifetime Achievement Award,3,1622,/m/02nhxf,"Grammy Award for Producer of the Year, Non-Classical",0.8570942282676697
916,/m/03x3wf,Grammy Lifetime Achievement Award,4,6725,/m/01ck6v,Grammy Award for Best Solo Rock Vocal Performance,0.8458608984947205
916,/m/03x3wf,Grammy Lifetime Achievement Award,5,1054,/m/02g8mp,"Grammy Award for Best Engineered Album, Non-Classical",0.8448032736778259
916,/m/03x3wf,Grammy Lifetime Achievement Award,6,6373,/m/01cw7s,Grammy Award for Best Female R&B Vocal Performance,0.8436219692230225
916,/m/03x3wf,Grammy Lifetime Achievement Award,7,6935,/m/09v92_x,Hong Kong Film Award for Best Director,0.843392550945282
916,/m/03x3wf,Grammy Lifetime Achievement Award,8,153,/m/02wh75,Grammy Award for Best Rock Song,0.8426270484924316
916,/m/03x3wf,Grammy Lifetime Achievement Award,9,11173,/m/03q27t,Grammy Award for Best Boxed or Special Limited Edition Package,0.8419086337089539
916,/m/03x3wf,Grammy Lifetime Achievement Award,10,5524,/m/03t5n3,Grammy Award for Best Rap Song,0.8391646146774292
3752,/m/02dk5q,State school,1,12255,/m/056zdj,Tigres UANL,0.9513499736785889
3752,/m/02dk5q,State school,2,14142,/m/013_5c,New Zealand Labour Party,0.9419509172439575
3752,/m/02dk5q,State school,3,8973,/m/03ys48,Slovenia national football team,0.9416495561599731
3752,/m/02dk5q,State school,4,7540,/m/021mkg,FC Basel,0.9414553046226501
3752,/m/02dk5q,State school,5,7143,/m/03j79x,BSC Young Boys,0.9391639828681946
3752,/m/02dk5q,State school,6,2441,/m/0g701n,S.C. Olhanense,0.9371387362480164
3752,/m/02dk5q,State school,7,8545,/m/03x6w8,S.C. Braga,0.9350503087043762
3752,/m/02dk5q,State school,8,9474,/m/051gjr,Beerschot AC,0.9340789914131165
3752,/m/02dk5q,State school,9,9085,/m/03rrdb,Peru national football team,0.9335723519325256
3752,/m/02dk5q,State school,10,9684,/m/0fjcgg,Tuvalu national football team,0.9334914088249207
13464,/m/02qnk5c,Iftekhar,1,14137,/m/01yf92,Koei,0.9736208319664001
13464,/m/02qnk5c,Iftekhar,2,10175,/m/03x45p,Dnipropetrovsk,0.9687855839729309
13464,/m/02qnk5c,Iftekhar,3,3805,/m/0yl27,County Down,0.9679904580116272
13464,/m/02qnk5c,Iftekhar,4,9051,/m/019lrz,Austrians,0.9675706028938293
13464,/m/02qnk5c,Iftekhar,5,13284,/m/07yx86,Scottish Labour Party,0.9669565558433533
13464,/m/02qnk5c,Iftekhar,6,9200,/m/09tlc8,Rogue,0.9648444652557373
13464,/m/02qnk5c,Iftekhar,7,8144,/m/0690ct,Le Mans FC,0.9645447134971619
13464,/m/02qnk5c,Iftekhar,8,11776,/m/0b0nq2,FC Kryvbas Kryvyi Rih,0.9628556966781616
13464,/m/02qnk5c,Iftekhar,9,9131,/m/01r5xw,Real Valladolid,0.962607741355896
13464,/m/02qnk5c,Iftekhar,10,13606,/m/0jgg3,Alachua County,0.9625983238220215
525,/m/0pc62,Pearl Harbor,1,7148,/m/035gnh,3000 Miles to Graceland,0.953155517578125
525,/m/0pc62,Pearl Harbor,2,7458,/m/01y9r2,Road to Perdition,0.9426795840263367
525,/m/0pc62,Pearl Harbor,3,3818,/m/0gmblvq,Game Change,0.9418677091598511
525,/m/0pc62,Pearl Harbor,4,7602,/m/0llcx,Witness,0.941274106502533
525,/m/0pc62,Pearl Harbor,5,7413,/m/0m63c,The Lion King,0.9400543570518494
525,/m/0pc62,Pearl Harbor,6,5724,/m/027j9wd,Ice Age: Dawn of the Dinosaurs,0.9397509098052979
525,/m/0pc62,Pearl Harbor,7,2663,/m/03z20c,Little Nicky,0.9392451643943787
525,/m/0pc62,Pearl Harbor,8,6251,/m/06823p,Talk to Her,0.9389470219612122
525,/m/0pc62,Pearl Harbor,9,6793,/m/016ywb,Henry V,0.9388309717178345
525,/m/0pc62,Pearl Harbor,10,2207,/m/02hct1,Arrested Development,0.9385694265365601
13189,/m/0ftns,Valletta,1,10527,/m/0cw51,Bhopal,0.963569700717926
13189,/m/0ftns,Valletta,2,14430,/m/018l5l,Mezzo-soprano,0.9625619649887085
13189,/m/0ftns,Valletta,3,11894,/m/01f07x,Logan International Airport,0.9620383977890015
13189,/m/0ftns,Valletta,4,14180,/m/03gq340,Street punk,0.9611117243766785
13189,/m/0ftns,Valletta,5,14093,/m/07x16,Urinary tract infection,0.9594641923904419
13189,/m/0ftns,Valletta,6,134,/m/01fq7,Battle Creek,0.9590203166007996
13189,/m/0ftns,Valletta,7,4534,/m/0b_6jz,1983 NCAA Men's Division I Basketball Tournament,0.9584150910377502
13189,/m/0ftns,Valletta,8,14327,/m/0g3cw,Hiroshima,0.9583010673522949
13189,/m/0ftns,Valletta,9,10901,/m/02vsw1,European American,0.9577072262763977
13189,/m/0ftns,Valletta,10,14175,/m/05q78ky,Tecmo Koei,0.9572324156761169
5168,/m/04cbbz,Rambo III,1,7664,/m/02_fz3,Face/Off,0.9688616394996643
5168,/m/04cbbz,Rambo III,2,3775,/m/02mt51,Eternal Sunshine of the Spotless Mind,0.9583069682121277
5168,/m/04cbbz,Rambo III,3,1606,/m/01pgp6,There's Something About Mary,0.9555138945579529
5168,/m/04cbbz,Rambo III,4,4897,/m/04jm_hq,The Messenger,0.951519250869751
5168,/m/04cbbz,Rambo III,5,9473,/m/03wy8t,New York Stories,0.9506286978721619
5168,/m/04cbbz,Rambo III,6,572,/m/0hmr4,Annie Hall,0.9506111741065979
5168,/m/04cbbz,Rambo III,7,2502,/m/05c46y6,Precious: Based on the Novel Push by Sapphire,0.9504648447036743
5168,/m/04cbbz,Rambo III,8,2789,/m/0j43swk,Zero Dark Thirty,0.9504401683807373
5168,/m/04cbbz,Rambo III,9,1490,/m/03lrht,The Cable Guy,0.9484637975692749
5168,/m/04cbbz,Rambo III,10,772,/m/01qb5d,X2,0.9473405480384827
6572,/m/0lfbm,Jessica Tandy,1,5407,/m/0c8hct,Mike Nawrocki,0.9495454430580139
6572,/m/0lfbm,Jessica Tandy,2,11864,/m/06y7d,Stephen Jay Gould,0.9367268085479736
6572,/m/0lfbm,Jessica Tandy,3,4945,/m/01h8f,Bruce Campbell,0.936251163482666
6572,/m/0lfbm,Jessica Tandy,4,11355,/m/0383f,Gioacchino Rossini,0.934764564037323
6572,/m/0lfbm,Jessica Tandy,5,2672,/m/0gr36,Alec Guinness,0.9323230385780334
6572,/m/0lfbm,Jessica Tandy,6,1627,/m/01ky2h,Sonny Rollins,0.9322805404663086
6572,/m/0lfbm,Jessica Tandy,7,8404,/m/0154d7,Mark Hamill,0.9310802221298218
6572,/m/0lfbm,Jessica Tandy,8,2479,/m/02mxw0,Ned Beatty,0.9307502508163452
6572,/m/0lfbm,Jessica Tandy,9,2361,/m/05whq_9,Werner Herzog,0.9300885200500488
6572,/m/0lfbm,Jessica Tandy,10,11682,/m/02lfwp,Michael Apted,0.928931713104248
4386,/m/02gyl0,Theodore Bikel,1,10078,/m/0234pg,Carl Weathers,0.9774190783500671
4386,/m/02gyl0,Theodore Bikel,2,10071,/m/0gdqy,Jean-Luc Godard,0.9713995456695557
4386,/m/02gyl0,Theodore Bikel,3,8612,/m/02byfd,"Freddie Prinze, Jr.",0.9673083424568176
4386,/m/02gyl0,Theodore Bikel,4,7091,/m/0g1w5,Lower Hutt,0.9663838148117065
4386,/m/02gyl0,Theodore Bikel,5,10999,/m/03vrv9,Fred Williamson,0.9644908905029297
4386,/m/02gyl0,Theodore Bikel,6,8348,/m/044_7j,Steven Blum,0.9643248915672302
4386,/m/02gyl0,Theodore Bikel,7,11127,/m/019gz,Bram Stoker,0.9641575217247009
4386,/m/02gyl0,Theodore Bikel,8,10030,/m/07lp1,Thomas Pynchon,0.9635850787162781
4386,/m/02gyl0,Theodore Bikel,9,13591,/m/044ptm,Om Puri,0.9633377194404602
4386,/m/02gyl0,Theodore Bikel,10,12815,/m/042fk,James Buchanan,0.9632338881492615
1084,/m/0bm02,bass drum,1,4347,/m/01rhl,Classical guitar,0.9527850151062012
1084,/m/0bm02,bass drum,2,3452,/m/03gvt,Hammond organ,0.9464712738990784
1084,/m/0bm02,bass drum,3,2075,/m/051hrr,Electronic drum,0.9413597583770752
1084,/m/0bm02,bass drum,4,2230,/m/021bmf,Jew's harp,0.9401484131813049
1084,/m/0bm02,bass drum,5,1287,/m/02g9p4,Appalachian dulcimer,0.938379168510437
1084,/m/0bm02,bass drum,6,10528,/m/0d8lm,String instrument,0.9369956851005554
1084,/m/0bm02,bass drum,7,3439,/m/02dlh2,Conga,0.9353390336036682
1084,/m/0bm02,bass drum,8,5763,/m/05kms,Oboe,0.9341883659362793
1084,/m/0bm02,bass drum,9,7733,/m/0214km,Solo,0.9337820410728455
1084,/m/0bm02,bass drum,10,1626,/m/03t22m,Soprano saxophone,0.9324368238449097
3456,/m/03h2c,Honduras,1,6293,/m/03548,Gabon,0.9108014702796936
3456,/m/03h2c,Honduras,2,11621,/m/06tgw,Somalia,0.9052378535270691
3456,/m/03h2c,Honduras,3,5180,/m/088vb,Zambia,0.9042465686798096
3456,/m/03h2c,Honduras,4,6561,/m/05l8y,Oman,0.9015278220176697
3456,/m/03h2c,Honduras,5,8497,/m/06s9y,Samoa,0.8964570164680481
3456,/m/03h2c,Honduras,6,8667,/m/07f5x,Togo,0.8940916061401367
3456,/m/03h2c,Honduras,7,7199,/m/0165b,Bermuda,0.8927474617958069
3456,/m/03h2c,Honduras,8,5829,/m/05tr7,Palau,0.8874990940093994
3456,/m/03h2c,Honduras,9,5349,/m/0l3h,Antigua and Barbuda,0.8842426538467407
3456,/m/03h2c,Honduras,10,9372,/m/01n8qg,Solomon Islands,0.8816360831260681
9292,/m/037s5h,Lee Majors,1,7980,/m/023qfd,Glen A. Larson,0.9571223855018616
9292,/m/037s5h,Lee Majors,2,12560,/m/0mgrh,Manche,0.9565632939338684
9292,/m/037s5h,Lee Majors,3,10676,/m/02vptk_,James Cayne,0.9559985399246216
9292,/m/037s5h,Lee Majors,4,7545,/m/01p87y,John Schlesinger,0.9535607695579529
9292,/m/037s5h,Lee Majors,5,7967,/m/03rqww,Caleb Deschanel,0.9529994130134583
9292,/m/037s5h,Lee Majors,6,13393,/m/075p0r,Jayaram,0.952112078666687
9292,/m/037s5h,Lee Majors,7,1770,/m/063vn,Pierre Trudeau,0.9514080286026001
9292,/m/037s5h,Lee Majors,8,7835,/m/07mz77,Udo Kier,0.9510686993598938
9292,/m/037s5h,Lee Majors,9,8899,/m/0f2zc,Jim Thorpe,0.9484816789627075
9292,/m/037s5h,Lee Majors,10,10290,/m/065d1h,Eric Tsang,0.9484354257583618
14358,/m/0fr_b,Panama City,1,11446,/m/03n0pv,Richard M. Sherman,0.9580057263374329
14358,/m/0fr_b,Panama City,2,7835,/m/07mz77,Udo Kier,0.957676351070404
14358,/m/0fr_b,Panama City,3,10287,/m/03f02ct,Rishi Kapoor,0.9555174708366394
14358,/m/0fr_b,Panama City,4,9266,/m/09k0f,Fidel Castro,0.9538779258728027
14358,/m/0fr_b,Panama City,5,11018,/m/0dt39,Nobel Prize in Physics,0.9537878036499023
14358,/m/0fr_b,Panama City,6,7874,/m/0c31_,Andrzej Wajda,0.9529169201850891
14358,/m/0fr_b,Panama City,7,10105,/m/0m9v7,Chow Yun-Fat,0.9515467882156372
14358,/m/0fr_b,Panama City,8,9291,/m/01j851,Farrah Fawcett,0.9508006572723389
14358,/m/0fr_b,Panama City,9,10159,/m/03hmr_,Martin Mull,0.9504356384277344
14358,/m/0fr_b,Panama City,10,3820,/m/02wycg2,Danny McBride,0.9489874839782715
11762,/m/017j4q,Epsom,1,13193,/m/069b85,HTC Corporation,0.9556615352630615
11762,/m/017j4q,Epsom,2,14175,/m/05q78ky,Tecmo Koei,0.9552275538444519
11762,/m/017j4q,Epsom,3,12477,/m/0mzj_,Military,0.950946569442749
11762,/m/017j4q,Epsom,4,12235,/m/0q6g3,The Super Dimension Fortress Macross,0.9507695436477661
11762,/m/017j4q,Epsom,5,12206,/m/01c57n,Queensland University of Technology,0.9505370259284973
11762,/m/017j4q,Epsom,6,14219,/m/01zb_g,Creation Records,0.9496599435806274
11762,/m/017j4q,Epsom,7,10816,/m/0ql76,First Crusade,0.9493261575698853
11762,/m/017j4q,Epsom,8,13012,/m/0rw2x,Albany,0.9492508172988892
11762,/m/017j4q,Epsom,9,14485,/m/03nh9,Heterosexuality,0.948053240776062
11762,/m/017j4q,Epsom,10,1593,/m/0f1vrl,Haim Saban,0.9472029805183411
5155,/m/019lxm,Santos FC,1,10638,/m/03fn34,Neftchi Baku PFK,0.958076536655426
5155,/m/019lxm,Santos FC,2,2273,/m/04jbyg,De Graafschap,0.9524124264717102
5155,/m/019lxm,Santos FC,3,7259,/m/02px_23,TCU Horned Frogs football,0.9518831372261047
5155,/m/019lxm,Santos FC,4,7825,/m/02rxrh,Scotland national football team,0.9505921602249146
5155,/m/019lxm,Santos FC,5,10912,/m/0kwv2,Athletic Bilbao,0.9498713612556458
5155,/m/019lxm,Santos FC,6,10534,/m/03078l,SK Rapid Wien,0.9494859576225281
5155,/m/019lxm,Santos FC,7,8834,/m/0g0z58,Oklahoma Sooners football,0.9494251012802124
5155,/m/019lxm,Santos FC,8,10333,/m/04n8xs,Equatorial Guinea national football team,0.9490725994110107
