entity_id,entity_raw,entity_text,dominant_relation,amp_00,amp_01,amp_02,amp_03,amp_04,amp_05,amp_06,amp_07,amp_08,amp_09,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63
7350,/m/026sdt1,Costume Designer-GB,people person profession,-0.0017945301-0.0349592790j,-0.0173043236-0.0611879006j,-0.0228083190-0.0742883459j,-0.1205480397-0.0581886321j,-0.0771629736-0.0606531948j,-0.1147942096-0.0775217414j,-0.0669482648-0.1865779459j,-0.2284551859-0.1011140570j,-0.0662217885+0.0037335283j,-0.0574905723+0.0109267924j,-0.1098882556-0.0090127289j,-0.0924246013+0.0648723245j,-0.1506464630-0.0503870510j,-0.0849836245-0.0235159285j,-0.0959876701-0.2566216886j,-0.1884578615-0.0935021937j,0.0022505233-0.0335660167j,0.0396655798-0.0266300347j,-0.0682117343+0.0060790144j,-0.2183990777-0.1113217473j,-0.0473946407-0.0595110580j,0.0040025041-0.0643046424j,-0.1058384404-0.0734615847j,-0.1507582963-0.1909796000j,-0.0488482937-0.0266715772j,0.0002595445-0.0414077565j,-0.1524012387+0.0624928549j,-0.2059414536+0.0085401600j,-0.0800097883-0.0282548759j,-0.0132344281-0.0406256132j,-0.0921259522-0.1499513835j,-0.0634290427-0.1505376101j,-0.0490564890+0.0193802342j,-0.1118175611-0.0207890365j,-0.0418350473+0.0105541795j,-0.0090387184+0.0813578814j,-0.1244402900+0.0853523090j,-0.2269514054+0.0036855652j,-0.1205255240-0.0122558735j,-0.1243574768+0.1141003668j,-0.0402277373+0.0929183811j,-0.0833017603+0.0636442229j,0.0027645715+0.0435374305j,0.0499454476+0.0454961322j,-0.1339228600+0.0813048929j,-0.1175877973-0.0031129946j,-0.1000300348+0.0307636727j,-0.0442923158+0.0747226253j,-0.0494268015-0.0326284543j,0.0177395828-0.0318512134j,-0.0469694994+0.0482214279j,-0.1478019357+0.0134178568j,-0.0872605741-0.0569872037j,0.0137060406-0.0232114419j,-0.1304890215-0.0281989612j,-0.1139145494-0.1009319052j,-0.0659120530-0.0015071649j,0.0215724409-0.0523474365j,-0.0622005239+0.0830965936j,-0.1046564355+0.0293943752j,-0.0623121634-0.0142452568j,0.0108709997-0.0066135279j,-0.0833037049-0.0697124153j,-0.0042880732-0.0602930635j
2296,/m/0d68qy,30 Rock,award award nominee award nominations. award award nomination nominated for,0.0184700936-0.0598413646j,0.0090213623-0.0714694262j,0.0353373252-0.0290628951j,0.0421232060-0.0497201532j,0.0569846481-0.0677546263j,0.0788467154-0.0894792750j,0.0519776754-0.0125025865j,0.0878323242-0.0156559534j,0.0307526551+0.0063333656j,0.0449525192+0.0512164421j,0.0141172903+0.0256533232j,0.0040197913+0.0875321254j,0.0506275445+0.0310475715j,0.0436245427+0.1450036466j,0.0058823489+0.0441977158j,-0.0727982819+0.1461666673j,-0.0194545183-0.0994314626j,-0.0050590411-0.1011356264j,0.0190073047-0.0557054877j,0.0282226354-0.0641390458j,0.0567873158-0.1296552867j,0.1070525125-0.1138832271j,0.0563134626-0.0384661891j,0.0847510472-0.0223375224j,0.0522446707+0.0107691595j,0.0457280241+0.1108721569j,0.0240834653+0.0305069871j,-0.0216971524+0.1222169101j,0.0770212635+0.0695457309j,-0.0691280961+0.2483519465j,0.0097513739+0.0625934526j,-0.1839058697+0.1460683048j,-0.0210030638-0.0734261870j,-0.0274811592-0.0709514320j,0.0148935867-0.0497903340j,0.0103138052-0.0610098168j,0.0281687658-0.0962238833j,0.0400309414-0.1038298458j,0.0459991992-0.0340709127j,0.0632220954-0.0392657481j,0.0404296592-0.0025601988j,0.0677312016+0.0520627275j,0.0242175423+0.0233413763j,0.0221654940+0.0909478739j,0.0608822331+0.0352771766j,0.0441657975+0.1638111770j,0.0083928257+0.0477959365j,-0.0773046762+0.1386271417j,-0.1018981487-0.1407361627j,-0.0689834058-0.1376325488j,-0.0110909147-0.0883366391j,-0.0075094048-0.0951174498j,0.0346591063-0.2337228507j,0.0957353488-0.2035739124j,0.0655712187-0.0776884332j,0.0885422304-0.0710011423j,0.0814854652+0.0081662722j,0.0761928186+0.1563729942j,0.0394501947+0.0360178910j,-0.0113152489+0.1538091600j,0.0996284932+0.1160276309j,-0.1386315376+0.3238453865j,0.0058420179+0.0852666795j,-0.2347246110+0.1502716839j
14525,/m/0hsph,Northern Dancer,other,0.1320480704+0.0252782293j,0.1081394032+0.0139553202j,0.1147559732+0.0228906907j,0.0980868712+0.0226175804j,0.1360622048+0.0500457995j,0.1104065403+0.0074751829j,0.1420024484+0.0443605259j,0.1198185012+0.0129343029j,0.1109286547-0.0054077352j,0.1101284921+0.0330784023j,0.1083207130+0.0160078630j,0.0999463946+0.0655759573j,0.1271117926+0.0229548663j,0.1203610003+0.0368275046j,0.1423361152+0.0466832928j,0.1331970096+0.0783272609j,0.1431816071+0.0234401040j,0.1103290543-0.0054556401j,0.0943559706+0.0090847816j,0.0767178759-0.0020605051j,0.1440436244+0.0714534596j,0.1151658893+0.0028358819j,0.1178961322+0.0410812646j,0.0947214887-0.0013343263j,0.1402253658-0.0018513895j,0.1341812909+0.0245156884j,0.1051392034+0.0115462355j,0.1007053927+0.0422708988j,0.1581365615+0.0579023622j,0.1458837092+0.0493261032j,0.1374117285+0.0595475547j,0.1289569438+0.0670661405j,0.1202798784-0.0539690666j,0.0881942436-0.0581562817j,0.1063251346-0.0558308847j,0.0874919966-0.0539899282j,0.1303217560-0.0664383098j,0.0722532049-0.0837884396j,0.1302177161-0.0874291211j,0.0801258683-0.0983539224j,0.0934844017-0.0073065190j,0.0928921700+0.0138118016j,0.0990210697+0.0052851262j,0.0963203162+0.0385217220j,0.1127668247-0.0075008557j,0.1058069393-0.0063144746j,0.1403831095+0.0010567647j,0.1371899247+0.0164473802j,0.1437228173-0.0161524694j,0.0995898917-0.0452864766j,0.0984841362-0.0251005962j,0.0731747150-0.0373494327j,0.1653292179-0.0044464893j,0.0999436453-0.0638707280j,0.1349039674-0.0304154214j,0.0826184452-0.0657785013j,0.1161552519+0.0345347375j,0.1056855023+0.0417019166j,0.0933813229+0.0328527465j,0.0842522010+0.0490755066j,0.1364813000+0.0634248257j,0.1264270395+0.0398600996j,0.1323549300+0.0595284030j,0.1239285320+0.0518992320j
3006,/m/0_816,Bugsy,award award category nominees. award award nomination nominated for,0.0021359716-0.0464370511j,0.0333633572-0.0627671182j,0.0052091740-0.0337697007j,0.0497315042-0.0422065705j,0.0182061307-0.0535833314j,0.0925122499-0.0523197949j,0.0272703469-0.0326436572j,0.0895026401+0.0191450901j,0.0436768122-0.0289387032j,0.0513312370+0.0618432499j,0.0437935703-0.0206656735j,0.0320902169+0.0875310376j,0.0559731275-0.0243675113j,0.0230371971+0.1081239209j,0.0573692992-0.0018756650j,-0.0521600172+0.1055992618j,-0.0175259672-0.0936248600j,0.0216749012-0.1136876419j,-0.0007132241-0.0696161985j,0.0618152097-0.0844784155j,0.0289197173-0.1043890789j,0.1320460588-0.1028336063j,0.0503378361-0.0655720755j,0.1402782798+0.0121442946j,0.0974957049-0.0136626605j,0.0501536578+0.1215026751j,0.0909724683-0.0017648069j,0.0039195190+0.1504472196j,0.1041343808+0.0217156298j,-0.0427419469+0.1731078029j,0.0905082598+0.0530879423j,-0.1496430486+0.1163024977j,-0.0281786751-0.0530285463j,-0.0292666331-0.0750833005j,-0.0166695546-0.0323919170j,-0.0060910364-0.0645477548j,-0.0074368748-0.0799197331j,0.0418779626-0.1328291148j,0.0078009088-0.0461601354j,0.0806260705-0.0592826456j,0.0721948072-0.0112731447j,0.0607710481+0.0874687359j,0.0477200039-0.0086266305j,0.0352483355+0.0822397694j,0.0960694104+0.0124412514j,0.0069218199+0.1808282733j,0.0600242279+0.0200404786j,-0.0629401430+0.1189888716j,-0.1145596802-0.1164569408j,-0.1170341596-0.1307896674j,-0.0555111691-0.0759631768j,-0.0429605953-0.1270775497j,-0.0446934216-0.1981385797j,0.0211021416-0.2861335278j,0.0116451979-0.1157930195j,0.1366822571-0.1413394362j,0.1388942748+0.0198656153j,0.0737170726+0.1595287621j,0.0922572464+0.0130180670j,0.0282757040+0.1440106332j,0.1418292224+0.0964950696j,-0.0809396282+0.2732332945j,0.0840849504+0.0813211873j,-0.1556582451+0.1492942870j
4563,/m/01pb34,Cameo appearance,film actor film. film performance special performance type,-0.0736298040+0.0203130115j,-0.0845175609+0.0104895756j,-0.0649254248+0.0041892733j,-0.0896377191-0.0032539326j,-0.1052789316+0.0141438618j,-0.1141720191-0.0330832340j,-0.1110227183+0.0098000411j,-0.1224079579-0.0313238613j,-0.0617543310+0.0816932395j,-0.1188022643+0.0486313403j,-0.0520323478+0.0547271632j,-0.1132251024+0.0259360783j,-0.0636521131+0.0746950507j,-0.1283294261-0.0151632885j,-0.0645044670+0.0505673103j,-0.1193782613-0.0240695029j,-0.0969457626-0.0075572580j,-0.0750744790-0.0538288318j,-0.0747768655-0.0070204274j,-0.0717923120-0.0548453107j,-0.1041526496+0.0395245552j,-0.0858771056-0.0555386730j,-0.0925346613+0.0406055599j,-0.0883256942-0.0440116078j,-0.0770844072+0.0762192756j,-0.1109824851-0.0198631678j,-0.0516869426+0.0540598817j,-0.0931499898-0.0224243365j,-0.0312225278+0.0966076851j,-0.1018960699-0.0225829203j,-0.0265516788+0.0696400851j,-0.0862734914-0.0181163084j,-0.1220415682+0.0601380803j,-0.0904726237+0.1127943397j,-0.0956284478+0.0622389354j,-0.0707614422+0.0967473611j,-0.2262106389-0.0056960583j,-0.1568267494-0.0348801836j,-0.1815678030+0.0197195653j,-0.1313525587-0.0259270184j,-0.0842917114+0.0862839147j,-0.1011740863+0.1062843427j,-0.0719562992+0.0792965516j,-0.0954570621+0.0864587873j,-0.1942718327+0.0211069360j,-0.1338353157-0.0834326446j,-0.1644732803+0.0282359272j,-0.1157591715-0.0844658986j,-0.1508331001+0.0104246736j,-0.1398266852+0.0038825159j,-0.1149673760+0.0328913704j,-0.1155771837+0.0179145858j,-0.2220649719+0.0115110651j,-0.1125757694-0.0816086233j,-0.1597597301+0.0447409004j,-0.0957502574-0.0551766567j,-0.0913406909+0.0696373954j,-0.1178290322+0.0208745915j,-0.0679742917+0.0654180422j,-0.1008634418+0.0171366390j,-0.1677901745+0.0688330904j,-0.0938798413-0.0882358104j,-0.1223946437+0.0745128989j,-0.0811131224-0.0730623975j
7579,/m/03mp4f,FC Metalurh Donetsk,soccer football team current roster. sports sports team roster position,0.1052087620+0.0402725115j,0.1170366108+0.0412598848j,0.0931152627+0.0547545031j,0.1168709323+0.0391432494j,0.0837501213+0.0349821150j,0.1146620139+0.0153052844j,0.0815087110+0.0350046307j,0.1159430146-0.0037204102j,0.1170047745+0.0268883742j,0.1122875437-0.0193365943j,0.0920538455+0.0530446023j,0.1054989323-0.0051952214j,0.1313130111+0.0399417356j,0.1446378529-0.0504166149j,0.1129403934+0.0511413030j,0.1340566427-0.0521891303j,0.0977198482+0.0483042970j,0.1338927597+0.0456444249j,0.0684435442+0.0860278234j,0.1160407811+0.0766303092j,0.0954887420+0.0320609920j,0.1480172575-0.0074703488j,0.0790554285+0.0554380864j,0.1392497271+0.0073489449j,0.0846100226+0.0492634363j,0.1104013473+0.0051665613j,0.0448486060+0.0844189674j,0.0957422554+0.0444213897j,0.1170020923+0.0555967614j,0.1628686786-0.0451951101j,0.0802866369+0.0896545947j,0.1548575312-0.0062502110j,0.1148206294+0.0131836776j,0.1042296588-0.0116847306j,0.1195698678+0.0026469794j,0.1026362106-0.0379537381j,0.0850087255-0.0116621181j,0.0738007799-0.0530234575j,0.0877433941-0.0330851153j,0.0541709960-0.0827122927j,0.1144681498+0.0356094651j,0.0904795378-0.0289634913j,0.1115575433+0.0387002267j,0.0873822346-0.0411687307j,0.1206344143+0.0109182736j,0.0816735178-0.0798395053j,0.1244014055-0.0033762362j,0.0603127666-0.1041773334j,0.1481371969+0.0193381757j,0.1532187909-0.0306506753j,0.1432900876+0.0402339995j,0.1499618292-0.0324919000j,0.1223707423-0.0317928120j,0.1009250507-0.1143264845j,0.1248782203-0.0315403715j,0.0826653615-0.1293131262j,0.1118760556+0.0684234947j,0.1208114401-0.0174894258j,0.0875156075+0.0932375789j,0.1181152910-0.0041628750j,0.1493819356+0.0296654087j,0.1230091378-0.1134303585j,0.1414033473+0.0467540659j,0.1166467369-0.1156079844j
4092,/m/0g9lm2,The Queen,award award category nominees. award award nomination nominated for,-0.0161287338-0.0630012602j,-0.0004111091-0.0706542805j,0.0085308384-0.0425348766j,0.0275041461-0.0585407391j,0.0054999972-0.0711574852j,0.0771647170-0.0669538379j,0.0181815363-0.0378537141j,0.0844670162-0.0150455683j,0.0319128297-0.0064853430j,0.0031617591+0.0708003789j,0.0216596983+0.0064703743j,-0.0289122425+0.0628692061j,0.0679993555-0.0066620554j,-0.0504571609+0.1531057060j,0.0418734513+0.0116483252j,-0.1108607873+0.0996791422j,-0.0684321746-0.0963357165j,-0.0371829271-0.0946776867j,-0.0306262951-0.0760262311j,-0.0164762959-0.0973932445j,-0.0357430875-0.1262953877j,0.0464511104-0.1174412593j,-0.0096034892-0.0795076862j,0.0665241182-0.0873188898j,0.0565465912+0.0085412879j,-0.0116690230+0.1125467271j,0.0350573361+0.0171832964j,-0.0419756211+0.1019585431j,0.1109249592+0.0310177207j,-0.1433125883+0.2109465003j,0.0667700619+0.0311934277j,-0.1884216666+0.1440209001j,-0.0691758394-0.0738572627j,-0.0890424475-0.0717014596j,-0.0173248164-0.0435728729j,-0.0360741913-0.0678635985j,-0.0326706953-0.0918106064j,-0.0098138545-0.1226230487j,-0.0045518652-0.0409913138j,0.0258144960-0.0774936080j,0.0386558063+0.0025389625j,0.0383014381+0.0941603035j,0.0166152678+0.0071122805j,0.0013368325+0.0676375180j,0.0784088522+0.0284328628j,-0.0837494731+0.2202765048j,0.0290619750+0.0189226810j,-0.1013303399+0.1092245057j,-0.1758285016-0.0995372683j,-0.1866088510-0.0851165801j,-0.0736215785-0.0598108992j,-0.1127605885-0.0807763487j,-0.1136058792-0.1629227251j,-0.1044549048-0.2222336233j,-0.0462853052-0.0715113431j,-0.0367062241-0.1571504474j,0.0507940911+0.0346899405j,0.0313093327+0.1390637010j,0.0209976621+0.0197928287j,0.0054203719+0.0957409292j,0.0989075229+0.0978726894j,-0.2072291374+0.2706797421j,0.0403488316+0.0423251949j,-0.1603874862+0.1472113132j
1235,/m/0mnzd,Fairfax,location location contains,0.1195909530-0.0262503568j,0.0836039484-0.0388378017j,0.1050011888+0.0431426205j,0.0826395899+0.0136273643j,0.1122000888-0.0422834195j,0.0974821374-0.0620411523j,0.1132889017-0.0038444921j,0.1041612923-0.0288985148j,0.1285607517-0.0161660966j,0.0950595662+0.0162649304j,0.1003161073+0.0628570691j,0.0556079298+0.0643059537j,0.0815393254-0.0506670848j,0.0920923725-0.0264611207j,0.0875910819-0.0143270697j,0.0865505934+0.0071162544j,0.1072567999-0.0094966590j,0.0914007723-0.0207383689j,0.1196841896+0.0469295457j,0.1073093861+0.0253114160j,0.1149765626-0.0569792949j,0.1174944267-0.0799856931j,0.1519756168-0.0426491834j,0.1577712148-0.0740174726j,0.1148928106-0.0120371729j,0.0974948406+0.0272858664j,0.1232071072+0.0555573739j,0.0802173167+0.0828841925j,0.0766283795-0.0691374466j,0.1095569730-0.0451135859j,0.1089064106-0.0563478954j,0.1375113428-0.0226990096j,0.1016967595+0.0335489586j,0.1016767621+0.0155267166j,0.1117596403+0.0693383887j,0.1183510572+0.0476320572j,0.0959461704-0.0287758950j,0.1103898734-0.0560987405j,0.1199183539-0.0341974571j,0.1365605891-0.0684178546j,0.1265598536+0.0318854190j,0.1066859215+0.0728410929j,0.1349562407+0.0804747269j,0.0999411419+0.1202216372j,0.0771536753-0.0483283326j,0.1106296927-0.0290009715j,0.0975706801-0.0490793660j,0.1342126727-0.0248252675j,0.0697097629+0.0437877700j,0.0803734958+0.0432065055j,0.1091628522+0.0841496512j,0.1292930543+0.0851787403j,0.0849618241-0.0281216577j,0.1171575785-0.0551227592j,0.1317912042-0.0689910501j,0.1748627424-0.1212390810j,0.0963987932+0.0360829234j,0.0833230019+0.0847379044j,0.1466116309+0.0803471357j,0.1174611375+0.1550506204j,0.0625313967-0.0514108166j,0.1121922433-0.0380019993j,0.0938457921-0.0885413364j,0.1719108820-0.0753505230j
7260,/m/034ls,George H. W. Bush,people person profession,0.1246507987+0.0518856645j,0.1401014030+0.0029400121j,0.0963724777+0.0809361935j,0.1006017029-0.0005969021j,0.0526842177+0.1220916733j,0.1350413412+0.0571072772j,0.0264994130+0.1310435086j,0.1076074615+0.0302728172j,0.1369854212-0.0110250488j,0.0832633153-0.0574959144j,0.1259712726+0.0342866145j,0.0625437647-0.0539007410j,0.1132611185+0.0744051933j,0.1141159013-0.0369427428j,0.0904531628+0.1029624939j,0.0957679003-0.0511465371j,0.1081837341+0.0573555343j,0.1194395348+0.0197328087j,0.1032228395+0.0893933177j,0.1033641919+0.0058095800j,0.0286374260+0.1090280339j,0.0973471180+0.0672658756j,0.0161252636+0.1342514604j,0.0995630696+0.0421081409j,0.1378340572-0.0011620522j,0.0831830278-0.0457321145j,0.1521321386+0.0383967720j,0.0697968155-0.0589862466j,0.0964223891+0.0837677270j,0.1041473597-0.0166521687j,0.0955870152+0.1208544075j,0.1041343585-0.0463096686j,0.1325049102-0.0250004083j,0.0885035247-0.0714283511j,0.1313683242-0.0273257028j,0.0457005203-0.0737126768j,0.1354454160+0.0828400999j,0.1334141791-0.0401777588j,0.1464548260+0.0656831786j,0.0798789039-0.0702994019j,0.0859287977-0.0835929364j,0.0068858052-0.0726251155j,0.0909033865-0.0811853260j,-0.0218834858-0.0610990934j,0.1388423741-0.0143554080j,0.0416202843-0.0932946727j,0.1416115761-0.0208908878j,-0.0061497823-0.0933720097j,0.1322675347-0.0005156167j,0.0953818113-0.0438585095j,0.1570333093-0.0170205124j,0.0630613342-0.0746392235j,0.1046180502+0.1035771817j,0.1214097217+0.0004262305j,0.1511845589+0.0969765633j,0.0986710787-0.0577621013j,0.1076160520-0.0745205432j,0.0212619081-0.0690568388j,0.1265933812-0.0981467739j,-0.0193053931-0.0761095285j,0.1439171731+0.0159035623j,0.0586848371-0.0764409006j,0.1789637804-0.0044871811j,0.0076629664-0.1090837047j
13238,/m/02b149,Carlisle United F.C.,soccer football team current roster. soccer football roster position position,0.0896529183+0.0120857880j,0.0999117494+0.0184321068j,0.0870567635+0.0102371378j,0.1095951274+0.0145686921j,0.1180952415-0.0041537913j,0.1139329076-0.0028215419j,0.1240336224+0.0055657858j,0.1337616742+0.0022401202j,0.0866396055+0.0182621963j,0.0959174857+0.0265859943j,0.0729907602+0.0251807701j,0.0916046798+0.0336085968j,0.1472081095+0.0100812986j,0.1414055228+0.0148678962j,0.1336819082+0.0405271649j,0.1443599463+0.0416937843j,0.1064813361-0.0427553244j,0.1208200678-0.0283031557j,0.0989461243+0.0137068303j,0.1180257797+0.0304852948j,0.1633811593-0.0940592885j,0.1605852097-0.0686992183j,0.1776474267+0.0185493510j,0.1829465181+0.0328719988j,0.0826796144+0.0291717090j,0.0826314688+0.0445549972j,0.0373644456+0.0578143261j,0.0374477692+0.0743535608j,0.1848981529+0.0431558341j,0.1624848396+0.0615918003j,0.0883018076+0.1375782490j,0.0796822682+0.1479000449j,0.1126899347-0.0164639689j,0.1031804532-0.0298011154j,0.0884330496-0.0273772795j,0.0877633393-0.0462830514j,0.1122675389-0.0715601817j,0.0790344477-0.0711380392j,0.0940579399-0.0665062964j,0.0709436908-0.0767232552j,0.1105575413+0.0146855311j,0.1040783003+0.0006905177j,0.0804158226+0.0093925484j,0.0850872248-0.0055530686j,0.1598893851-0.0415554382j,0.1213288009-0.0510870479j,0.1259825528-0.0212659501j,0.1074038073-0.0406346992j,0.1169390231-0.0439133085j,0.1026004553-0.0431207605j,0.0900969952+0.0023006201j,0.0900874361-0.0057975221j,0.1350745559-0.1230747849j,0.0972741246-0.1006803960j,0.1374297440-0.0344586000j,0.1146669015-0.0423643403j,0.0828805491+0.0537740774j,0.0736692399+0.0445764624j,0.0287068374+0.0582378916j,0.0326846987+0.0539515316j,0.1807718277+0.0407389179j,0.1382377893+0.0241613910j,0.0856580958+0.0997758359j,0.0805193037+0.0770022348j
14112,/m/065vxq,Victory Records,common topic webpage. common webpage category,0.0931207016-0.0307849813j,0.0942981169-0.0226644948j,0.0935991332-0.0012937835j,0.0962537453+0.0470314324j,0.0544892550-0.0516194366j,0.0672871098-0.0370075963j,0.0628587380-0.0690296069j,0.1106482148-0.0198183842j,0.1313239187-0.0063333153j,0.1343597770+0.0633931309j,0.0712398216-0.0093931817j,0.0787904039+0.0638512447j,0.1033234373-0.0700624585j,0.1524010152+0.0131830834j,0.0421490222-0.0768954009j,0.1226712242-0.0069934479j,0.1062020212+0.0030414267j,0.1182642654-0.0111141615j,0.1339593828-0.0019450755j,0.1685926914+0.0407015905j,0.0629812628-0.0378726348j,0.0745283738-0.0408577807j,0.0719049722-0.1020131782j,0.1457482576-0.0840783268j,0.1189570725+0.0685785115j,0.1178831756+0.1246859133j,0.0970834270+0.0092041744j,0.1191417798+0.1000879779j,0.1180306375-0.0171862822j,0.1528115869+0.0540709347j,0.0655987337-0.0914461017j,0.1760269403-0.0264435895j,0.0699763969-0.0654370189j,0.0715784058-0.0480000675j,0.0877367407-0.0395813696j,0.0973841026+0.0135298781j,0.0209100638-0.0619339161j,0.0363434255-0.0481402166j,0.0258026253-0.0845092162j,0.0797921717-0.0466691479j,0.1606630534+0.0048531685j,0.1281881928+0.0949931666j,0.0944813192-0.0030703540j,0.0739615336+0.0901002213j,0.1189665496-0.0705244094j,0.1416735500+0.0392214768j,0.0616066530-0.0885726810j,0.1278998554+0.0189431291j,0.1014529690-0.0302517042j,0.1024517566-0.0340815783j,0.1340080202-0.0416248590j,0.1633547246+0.0084916158j,0.0395527445-0.0530279838j,0.0481566340-0.0503065810j,0.0343200117-0.1183643863j,0.1060979962-0.1007532626j,0.1246571988+0.1078077629j,0.0774134472+0.1613890678j,0.1184162349+0.0379533172j,0.0894322991+0.1466112584j,0.1308609098+0.0029006610j,0.1231148988+0.0902221575j,0.1017265990-0.0907132924j,0.1801587343+0.0315551162j
14024,/m/01zsfx,Bulawayo,base aareas schema administrative area administrative parent,0.1149928197-0.0117510697j,0.0687712207-0.0318724774j,0.1212706417-0.0046068933j,0.0650018975-0.0159129910j,0.1211617067-0.0196177643j,0.0909639969-0.0113915130j,0.1242393404-0.0119162621j,0.0782410577+0.0047476878j,0.1500830054+0.0463355035j,0.0955025703+0.0714336708j,0.1624298692+0.0169695169j,0.0875452086+0.0565521605j,0.1220674515-0.0357499979j,0.0965909660+0.0441193357j,0.1148419678-0.0591589585j,0.0851880386+0.0305719506j,0.1193945035-0.0097243590j,0.0842106342-0.0394637361j,0.1158477291-0.0397823788j,0.0678692237-0.0422717296j,0.1052549928-0.0433553122j,0.0941478163-0.0375400186j,0.0903541595-0.0672253817j,0.0740984231-0.0409029163j,0.1190081760+0.0785360411j,0.0790498257+0.0994879156j,0.1445443630+0.0111088799j,0.0940522552+0.0540056489j,0.1020070389-0.0289806128j,0.0964115486+0.0430006012j,0.0740763545-0.0733921751j,0.0871244594+0.0024552601j,0.1213244647+0.0174733158j,0.0892208591-0.0218560975j,0.1429593265+0.0268825423j,0.0921118855-0.0055718366j,0.1223707348-0.0707385689j,0.1061528772-0.0630564243j,0.1444579661-0.0750784278j,0.1120538488-0.0426628068j,0.1208075434+0.1057225391j,0.0722341537+0.1198974550j,0.1643868387+0.0899653584j,0.0799831674+0.1115928963j,0.1205503345-0.0552829988j,0.1286800951+0.0317412950j,0.1215846539-0.0909870639j,0.1251062602+0.0188977271j,0.1237769872+0.0339253694j,0.1116803810-0.0144335106j,0.1483170390-0.0005593996j,0.1061679348-0.0283797197j,0.1043633148-0.0774517953j,0.1056071892-0.0848523006j,0.0896082819-0.1143602803j,0.0879217088-0.0928519666j,0.0674126670+0.1324128360j,0.0269933995+0.1484617293j,0.1431042254+0.0911789536j,0.0780699030+0.1215933263j,0.1030052975-0.0323705710j,0.1215604991+0.0444324315j,0.0805663094-0.0881416723j,0.1191229522-0.0057825688j
