entity_id,entity_raw,entity_text,dominant_relation,pca_x,pca_y,tsne_x,tsne_y
7962,/m/014d7f,Fluoride,food food nutrients. food nutrition fact nutrient,-0.253563,0.081335664,-26.335419,-14.123978
13369,/m/0ccxx6,Post-metal,music genre parent genre,-0.35239756,0.2377612,-14.69012,4.2472677
1133,/m/0drsm,Cayuga County,location location adjoin s. location adjoining relationship adjoins,-0.3925944,0.10373652,-14.757041,-13.637784
12461,/m/02hgz,Londonderry,location location contains,-0.24311279,0.20912349,-10.43425,-2.718453
8727,/m/016vqk,Lionel Richie,award award nominee award nominations. award award nomination award,0.7189628,0.07043886,48.30942,9.0179615
12547,/m/026y3cf,Roots: The Next Generations,tv tv program regular cast. tv regular tv appearance actor,-0.5021792,-0.035702944,-40.606495,-1.1763699
2060,/m/02vy5j,Steven Bauer,award award winner awards won. award award honor award winner,0.76559,-0.051803708,61.88842,14.010377
2103,/m/021bk,Christopher Guest,award award nominee award nominations. award award nomination award nominee,0.7834704,0.13583422,51.471107,8.965073
10809,/m/0bt23,Jack London,influence influence node influenced by,0.24155584,0.35537732,21.72476,11.014452
7787,/m/048tv9,Blade: Trinity,film actor film. film performance film,-0.5351375,-0.3336081,-52.598824,-9.27643
9007,/m/04mhbh,Craig Ferguson,film actor film. film performance film,0.30207074,0.3196022,28.21631,16.75127
2705,/m/0kpys,Los Angeles County,location location contains,-0.09786184,-0.5140128,-8.122471,-27.2536
4342,/m/02v60l,David Arquette,base popstra celebrity dated. base popstra dated participant,0.5128567,0.27637923,37.892868,14.415933
8645,/m/08gwzt,Klaas-Jan Huntelaar,soccer football player current team. sports sports team roster team,0.17380257,0.3289302,16.083815,12.9360895
9938,/m/02klny,University of Toledo,education educational degree people with this degree. education education institution,-0.40993893,0.14043373,-16.322218,-6.9574366
6932,/m/0d9v9q,Jonathan Forte,soccer football player current team. sports sports team roster team,-0.24098219,0.19339901,0.9683421,21.499533
3470,/m/07v64s,Baroque pop,music genre artists,-0.37960678,0.2196194,-16.178133,12.052488
8835,/m/03vhvp,The Black Keys,music genre artists,0.69033885,0.05973804,50.917213,0.8064516
12374,/m/03s0c,Island,user tsegaran random taxonomy subject entry. user tsegaran random taxonomy entry taxonomy,-0.31195784,0.192262,-7.769098,-11.141506
11959,/m/0797c7,Citadel Broadcasting,business job title people with this title. business employment tenure company,-0.25399965,0.25457352,-4.658373,2.6587331
11302,/m/0ccvd,County Donegal,location location contains,-0.43409663,0.14250863,-18.915714,-2.6269042
3295,/m/0bq2g,Gwyneth Paltrow,award award nominee award nominations. award award nomination award nominee,0.83415604,0.004745424,55.620834,14.478045
11680,/m/01bzs9,University of Leeds,education educational institution students graduates. education education major field of study,-0.35184783,-0.073770195,-18.4262,-17.034906
5107,/m/0b6p3qf,Oklahoma City Barons,sports sports position players. sports sports team roster team,-0.3423645,0.18504083,-15.061899,2.0849876
6537,/m/02w5q6,Mario López,base popstra celebrity dated. base popstra dated participant,0.68859905,0.22088492,44.345158,6.3940716
11004,/m/0jt86,David Brin,award award nominee award nominations. award award nomination award,0.015148103,0.34283954,11.8959465,15.549635
14513,/m/08hbxv,Kosi Zone,other,-0.16336258,0.3043521,4.925834,14.318744
6118,/m/04s934,Lowell High School,education educational institution colors,0.12860253,0.38402396,13.155247,5.377912
7177,/m/0gsgr,CNN,organization role leaders. organization leadership organization,-0.16225918,0.3341359,-2.6129317,1.8703551
8479,/m/03jl0_,ABS-CBN,tv tv network programs. tv tv network duration program,-0.13682751,0.3527295,3.0384405,7.707733
7397,/m/0gndh,The Lives of a Bengal Lancer,film film genre,-0.3888135,0.057217896,-46.40244,1.7100784
1982,/m/0c11mj,Mauricio Pinilla,soccer football player current team. sports sports team roster team,-0.04158543,0.28675854,9.436691,18.822906
4061,/m/01z7_f,James Gandolfini,award award nominee award nominations. award award nomination award nominee,0.91453713,-0.19139013,59.798943,15.341803
3681,/m/027s39y,WALL-E,award award category nominees. award award nomination nominated for,-0.4385332,-0.5864955,-55.750565,-17.603823
1049,/m/0c4z8,Grammy Award for Song of the Year,award award nominee award nominations. award award nomination award,0.41775662,-1.1602404,15.308528,-45.057262
5539,/m/01l7cxq,Tom Scott,music instrument instrumentalists,0.65705186,0.1789422,45.620274,3.045422
344,/m/02vx4,Football,sports sports team sport,0.3422135,-1.3338385,3.0176122,-46.30413
9638,/m/0b6f8pf,Bucky Larson: Born to Be a Star,film actor film. film performance film,-0.48307633,-0.4617666,-51.180744,-15.517648
9075,/m/0m6x4,Olivia de Havilland,base popstra celebrity dated. base popstra dated participant,0.51858914,0.23353976,39.03244,2.7378757
3770,/m/01xndd,J.J. Abrams,award award nominee award nominations. award award nomination award nominee,0.83483076,-0.17259696,58.159813,11.725633
9641,/m/05th69,CBS Corporation,organization organization child. organization organization relationship child,-0.23437159,0.24669278,-4.9029713,4.177863
3608,/m/0jrqq,M. Night Shyamalan,award award nominee award nominations. award award nomination award,0.6613989,0.20055151,37.741913,4.2854657
117,/m/0dgrmp,Goalkeeper,soccer football team current roster. soccer football roster position position,0.28999728,-1.4107647,-0.53293777,-46.064342
1163,/m/035qy,Greece,film film release date s. film film regional release date film release region,0.30198443,-1.4010193,-0.8852542,-44.958065
11597,/m/03tck1,Villarreal CF,sports sports position players. sports sports team roster team,-0.29336935,0.255278,-14.021899,20.487036
10339,/m/015wd7,Chicano rock,music genre artists,-0.3157122,0.21510321,-8.169563,2.30495
964,/m/04b4yg,Sierra Leone national football team,soccer football team current roster. soccer football roster position position,-0.3461455,0.033976614,-22.3818,22.32903
3750,/m/06mnbn,Lena Headey,award award nominee award nominations. award award nomination award nominee,0.27554348,0.3406918,21.633541,9.505676
1104,/m/0blbxk,Taraji P. Henson,award award nominee award nominations. award award nomination award nominee,0.7818976,0.083910644,52.035973,11.505621
514,/m/0kzy0,Brian Wilson,music record label artist,0.7813009,-0.10009241,52.89008,-1.4060299
14084,/m/04cvn_,Art critic-GB,people person profession,-0.2725827,0.24161911,-9.716963,-3.3805954
5413,/m/07_k0c0,The A-Team,film film other crew. film film crew gig film crew role,-0.4963854,-0.04248327,-41.36067,-0.9871309
1160,/m/01ngz1,University of South Dakota,location location contains,-0.39656395,0.057084262,-17.366247,-15.538077
8423,/m/0c0k1,Harrison Ford,film actor film. film performance film,0.731842,0.10848588,48.76632,13.096535
3899,/m/02mqc4,Stockard Channing,award award nominee award nominations. award award nomination award nominee,0.76116747,0.05099976,55.226646,15.527762
4562,/m/0hgqq,John Cage,people person profession,0.48629075,0.2977845,34.4143,5.5853972
10960,/m/01km6_,Birkenhead,location location contains,-0.39939517,0.13074291,-20.74036,0.6491684
7953,/m/06_sc3,Resident Evil: Extinction,film film country,-0.4676171,-0.36141658,-46.377243,-11.919323
3510,/m/04k15,Ludwig van Beethoven,influence influence node influenced by,0.090466775,0.0805161,16.889254,20.531315
8834,/m/0g0z58,Oklahoma Sooners football,sports sports position players. sports sports team roster team,-0.32155108,0.19666481,-19.953934,20.829214
2167,/m/02x258x,Satellite Award for Best Cinematography,award award category nominees. award award nomination nominated for,0.5080727,-0.7402195,17.267584,-42.01886
11851,/m/0r066,Downey,location location contains,-0.17772113,0.3038711,0.6463847,6.947245
9355,/m/02js9,Erotica,film film genre,-0.037052244,-0.19974029,-27.494574,10.563201
9440,/m/01fd26,Sherbrooke,location location time zones,-0.41217148,0.10811305,-22.584055,14.760267
7744,/m/03nsm5x,Seven Pounds,film film release date s. film film regional release date film release region,-0.57705194,-0.3433254,-53.024273,-9.261301
3981,/m/02vntj,Anne Hathaway,award award nominee award nominations. award award nomination award nominee,0.7417556,0.15084052,47.10996,11.882162
12855,/m/0154fs,Brampton,people person places lived. people place lived location,-0.3760072,0.18267775,-16.618969,-2.3522062
7749,/m/04f6df0,Into the Storm,award award category nominees. award award nomination nominated for,-0.47060978,-0.6761013,-58.485962,-20.508383
13230,/m/0k6bt,Leuven,location location contains,-0.06739725,0.3757912,3.476561,6.9876494
6669,/m/03ryks,Yann Tiersen,music artist track contributions. music track contribution role,0.24575345,0.31233883,22.591599,15.652843
3119,/m/0m2rv,Flint,people person place of birth,-0.26155895,0.10624081,-6.841716,-17.518198
1545,/m/01fl3,The Beach Boys,music genre artists,0.28646344,-0.057707787,46.956776,-4.6367755
1588,/m/0dth6b,39th Academy Awards,award award category winners. award award honor ceremony,-0.034270003,-0.4542509,12.007973,-21.274328
10796,/m/0405l,Jim Jarmusch,people person profession,0.65281737,0.21438545,45.07263,7.8217463
7062,/m/01d5vk,Dick Powell,people person spouse s. people marriage spouse,0.0040436983,0.33268428,18.172134,8.318236
5804,/m/01y6dz,One Life to Live,award award nominee award nominations. award award nomination nominated for,-0.33367056,-0.8236637,-59.10931,-22.58052
6939,/m/0h1vg,Isoleucine,food food nutrients. food nutrition fact nutrient,-0.15371503,-0.21426874,-26.220446,-15.135294
6735,/m/0_9wr,Scent of a Woman,award award category nominees. award award nomination nominated for,-0.4996326,-0.6401396,-60.846004,-16.316566
7651,/m/01qbjg,Stephen J. Cannell,people person profession,0.66059685,0.1901666,45.069237,11.763519
14153,/m/026fn29,National Book Award for Poetry,award award nominee award nominations. award award nomination award,-0.20942463,0.21483463,-3.0347452,21.444618
11945,/m/016m5c,Judas Priest,music performance role regular performances. music group membership group,0.6227636,-0.052467406,50.334587,-3.3385897
887,/m/086vfb,Tony Award for Best Featured Actress in a Musical,award award nominee award nominations. award award nomination award,0.34005553,-0.31406593,18.32249,-37.283607
11032,/m/0r6ff,Sunnyvale,location location adjoin s. location adjoining relationship adjoins,-0.37310904,0.13224924,-9.888119,-14.331856
10706,/m/02s6sh,Andrew Gold,music artist track contributions. music track contribution role,0.3800568,0.27427793,40.02415,-1.405066
10587,/m/03j90,Hans Christian Andersen,people person places lived. people place lived location,0.34381467,0.27337432,28.619297,13.499282
1612,/m/015882,Linda Ronstadt,music genre artists,0.86322707,-0.045469165,53.816177,1.5892437
993,/m/047yc,Kuwait,film film release date s. film film regional release date film release region,0.5421137,-1.3219328,-1.9076174,-45.39491
6596,/m/0ycp3,Jane's Addiction,music genre artists,0.33581203,0.017293155,47.0306,-4.244501
11931,/m/042g97,Superman III,award award nominated work award nominations. award award nomination nominated for,-0.52860105,-0.7096944,-61.116657,-14.962704
5559,/m/01znj1,Gallipoli,film film subject films,-0.227755,-0.3093,-44.746655,-12.262364
13116,/m/05gqy,Nanjing,location capital of administrative division capital of. location administrative division capital relationship administrative division,-0.054678023,0.3337785,8.199756,12.887411
14117,/m/04ymln,Mathcore,music genre parent genre,-0.26046264,0.23821437,-17.331116,17.717684
1790,/m/0pzpz,Chattanooga,location location contains,-0.13215299,-0.4101163,-6.927136,-24.744467
4073,/m/021l5s,Indiana State University,location location contains,-0.055643275,0.30327374,8.360053,3.9499846
3139,/m/02607j,Hofstra University,education educational degree people with this degree. education education institution,-0.36827362,0.05432403,-17.797247,-15.462031
3116,/m/0jswp,High Noon,award award category nominees. award award nomination nominated for,-0.48880124,-0.5429619,-53.814514,-18.217064
8786,/m/04z_x4v,Boris Leven,film film film production design by,0.33246863,0.27880937,28.612669,15.359677
7350,/m/026sdt1,Costume Designer-GB,people person profession,0.103147596,-1.2146161,0.048945177,-43.47933
2296,/m/0d68qy,30 Rock,award award nominee award nominations. award award nomination nominated for,-0.5240264,-0.65848804,-54.678123,-20.926394
14525,/m/0hsph,Northern Dancer,other,-0.17910405,0.30235374,-0.013399236,19.203173
3006,/m/0_816,Bugsy,award award category nominees. award award nomination nominated for,-0.5668525,-0.5959607,-58.49163,-16.54061
4563,/m/01pb34,Cameo appearance,film actor film. film performance special performance type,0.35948014,-1.3359935,0.21061064,-46.96236
7579,/m/03mp4f,FC Metalurh Donetsk,soccer football team current roster. sports sports team roster position,-0.005684614,0.34147948,-8.6449175,25.530682
4092,/m/0g9lm2,The Queen,award award category nominees. award award nomination nominated for,-0.44592553,-0.93969697,-60.354412,-19.404007
1235,/m/0mnzd,Fairfax,location location contains,-0.2991649,0.21324015,-9.963028,-9.625091
7260,/m/034ls,George H. W. Bush,people person profession,0.4041606,0.30247778,32.9055,9.84159
13238,/m/02b149,Carlisle United F.C.,soccer football team current roster. soccer football roster position position,-0.26342255,0.220092,-2.851485,20.810867
